Date_Time             Cha-1(Gauss)     Ch-2(Gauss)       Ch-3(Gauss)      Ch-4(Gauss)     Ch-5(Gauss)    Ch-6(Gauss)  Max_Range(Gauss)    Offset(Gauss)
===========           =============  =============     =============    =============   =============  =============  ================  ====================

2015-01-12-16-54-47	-0.031234825	-4.6317784	0.21784224	-1.033792e-05	-2.5835126e-05	-1.2722106e-05	 9.9999972	3.7345792e-05	
2015-01-12-16-54-57	-0.031212175	-4.6317629	 0.2178482	-1.033792e-05	-2.9411405e-05	-9.1458272e-06	 9.9999972	3.9729978e-05	
2015-01-12-16-55-06	-0.031225288	 -4.631807	0.21784701	-1.1530013e-05	-2.8219312e-05	-9.1458272e-06	 9.9999972	3.9729978e-05	
2015-01-12-16-55-16	-0.03122052	-4.6317868	0.21784701	-1.033792e-05	-3.0603498e-05	-7.9537344e-06	 9.9999972	4.4498349e-05	
2015-01-12-16-55-25	-0.031215751	-4.6317832	 0.2178482	-1.2722106e-05	-3.179559e-05	-9.1458272e-06	 9.9999972	4.5690442e-05	
2015-01-12-16-55-35	-0.031208599	 -4.631776	0.21784581	-9.1458272e-06	-2.8219312e-05	-1.033792e-05	 9.9999972	5.4035091e-05	
2015-01-12-17-14-25	-0.031216943	-4.6314291	0.21780886	-1.3914198e-05	-4.2524426e-05	-1.6298384e-05	 9.9999662	3.4961606e-05	
2015-01-12-17-14-35	-0.031210983	-4.6313636	 0.2178029	-1.5106291e-05	-4.4908611e-05	-1.2722106e-05	 9.9999543	3.7345792e-05	
2015-01-12-17-19-35	-0.031218135	-4.6309213	0.21778144	-1.7490477e-05	-4.6100704e-05	-1.868257e-05	 9.9999698	3.4961606e-05	
2015-01-12-17-19-45	-0.031274164	-4.6308355	 0.2178184	-1.6298384e-05	-4.3716518e-05	-1.5106291e-05	  9.999971	4.092207e-05	
2015-01-12-17-19-54	-0.031272972	-4.6308534	0.21783151	-1.6298384e-05	-4.7292797e-05	-1.6298384e-05	 9.9999912	4.4498349e-05	
2015-01-12-17-21-53	-0.031227672	-4.6311705	0.21777071	-1.9874662e-05	-4.7292797e-05	-1.7490477e-05	 9.9999829	3.6153699e-05	
2015-01-12-17-22-02	-0.031219327	 -4.631062	0.21777071	-1.3914198e-05	-4.7292797e-05	-1.868257e-05	 9.9999829	4.092207e-05	
2015-01-12-17-22-12	-0.031218135	-4.6311204	0.21776714	-1.868257e-05	-4.7292797e-05	-1.6298384e-05	 9.9999817	4.092207e-05	
2015-01-12-17-22-21	-0.031218135	-4.6310977	0.21776594	-1.868257e-05	-4.4908611e-05	-1.7490477e-05	 9.9999841	4.926672e-05	
2015-01-12-17-22-31	-0.031224096	-4.6311085	0.21775879	-1.5106291e-05	-4.4908611e-05	-1.6298384e-05	 9.9999889	4.926672e-05	
2015-01-12-17-22-41	-0.031230056	-4.6311001	0.21775641	-1.6298384e-05	-4.7292797e-05	-1.5106291e-05	 9.9999817	5.9995555e-05	
2015-01-12-17-22-50	-0.03123244	-4.6311275	0.21776833	-1.6298384e-05	-4.7292797e-05	-1.868257e-05	 9.9999912	3.2577421e-05	
2015-01-12-17-23-00	-0.031234825	-4.6311204	0.21777071	-1.5106291e-05	-4.7292797e-05	-1.6298384e-05	 9.9999877	3.7345792e-05	
2015-01-12-17-23-09	-0.03123244	-4.6311335	0.21776714	-1.868257e-05	-4.9676982e-05	-1.7490477e-05	 9.9999924	4.092207e-05	
